FBXL4_HUMAN	FBXL
FBXL5_HUMAN	FBXL
FBXL6_HUMAN	FBXL
FBXL7_HUMAN	FBXL
FBXL8_HUMAN	FBXL
FBXO10_HUMAN	FBXO
FBXO10_HUMAN	PRMT
FBXO11_HUMAN	FBXO
FBXO11_HUMAN	PRMT
FBXO11_HUMAN	UBR
FBXO15_HUMAN	FBXO
FBXO16_HUMAN	FBXO
FBXO17_HUMAN	FBXO
FBXO18_HUMAN	FBXO
FBXO21_HUMAN	FBXO
FBXO22-AS1_HUMAN	LNCRNA
FBXO22_HUMAN	FBXO
FBXO24_HUMAN	FBXO
FBXO25_HUMAN	FBXO
FBXO27_HUMAN	FBXO
FBXO28_HUMAN	FBXO
FBXO2_HUMAN	FBXO
FBXO30_HUMAN	FBXO
FBXO31_HUMAN	FBXO
FBXO32_HUMAN	FBXO
FBXO33_HUMAN	FBXO
FBXO34_HUMAN	FBXO
FBXO36-IT1_HUMAN	LNCRNA
FBXO36_HUMAN	FBXO
FBXO38_HUMAN	FBXO
FBXO39_HUMAN	FBXO
FBXO3_HUMAN	FBXO
FBXO40_HUMAN	FBXO
FBXO41_HUMAN	FBXO
FBXO42_HUMAN	FBXO
FBXO43_HUMAN	FBXO
FBXO44_HUMAN	FBXO
FBXO45_HUMAN	FBXO
FBXO46_HUMAN	FBXO
FBXO47_HUMAN	FBXO
FBXO48_HUMAN	FBXO
FBXO4_HUMAN	FBXO
FBXO5_HUMAN	FBXO
FBXO6_HUMAN	FBXO
FBXO7_HUMAN	FBXO
FBXO7_HUMAN	PARK
FBXO8_HUMAN	FBXO
FBXO9_HUMAN	FBXO
FBXW10_HUMAN	FBXW
FBXW10_HUMAN	WDR
FBXW11_HUMAN	FBXW
FBXW11_HUMAN	WDR
FBXW12_HUMAN	FBXW
FBXW12_HUMAN	WDR
FBXW2_HUMAN	FBXW
FBXW2_HUMAN	WDR
FBXW4_HUMAN	FBXW
FBXW4_HUMAN	WDR
FBXW5_HUMAN	FBXW
FBXW5_HUMAN	WDR
FBXW7_HUMAN	FBXW
FBXW7_HUMAN	WDR
FBXW8_HUMAN	FBXW
FBXW8_HUMAN	WDR
FBXW9_HUMAN	FBXW
FBXW9_HUMAN	WDR
FCAMR_HUMAN	CD
FCAMR_HUMAN	VSET
FCAR_HUMAN	CD
FCAR_HUMAN	IGD
FCER1A_HUMAN	IGD
FCER2_HUMAN	CD
FCER2_HUMAN	CLEC
FCGR1A_HUMAN	CD
FCGR1A_HUMAN	IGD
FCGR1B_HUMAN	IGD
FCGR1C_HUMAN	IGD
FCGR2A_HUMAN	CD
FCGR2A_HUMAN	IGD
FCGR2B_HUMAN	CD
FCGR2B_HUMAN	IGD
FCGR2C_HUMAN	CD
FCGR3A_HUMAN	CD
FCGR3A_HUMAN	IGD
FCGR3B_HUMAN	CD
FCGR3B_HUMAN	IGD
FCGRT_HUMAN	C1SET
FCN1_HUMAN	FIBC
FCN2_HUMAN	FIBC
FCN3_HUMAN	FIBC
FCRL1_HUMAN	CD
FCRL1_HUMAN	IGD
FCRL2_HUMAN	CD
FCRL2_HUMAN	IGD
FCRL3_HUMAN	CD
FCRL3_HUMAN	IGD
FCRL4_HUMAN	CD
FCRL4_HUMAN	IGD
FCRL5_HUMAN	CD
FCRL5_HUMAN	IGD
FCRL6_HUMAN	IGD
FCRLA_HUMAN	IGD
FCRLB_HUMAN	IGD
FEM1A_HUMAN	ANKRD
FEM1B_HUMAN	ANKRD
FEM1C_HUMAN	ANKRD
FENDRR_HUMAN	LNCRNA
FER1L6-AS1_HUMAN	LNCRNA
FER1L6-AS2_HUMAN	LNCRNA
FERD3L_HUMAN	bHLH
FERMT1_HUMAN	FERMT
FERMT1_HUMAN	PLEKH
FERMT2_HUMAN	FERMT
FERMT2_HUMAN	PLEKH
FERMT3_HUMAN	FERMT
FERMT3_HUMAN	PLEKH
FER_HUMAN	PPP1R
FER_HUMAN	SH2D
FES_HUMAN	SH2D
FEZF1-AS1_HUMAN	LNCRNA
FEZF1_HUMAN	ZNF
FEZF2_HUMAN	ZNF
FFAR1_HUMAN	FFAR
FFAR2_HUMAN	FFAR
FFAR3_HUMAN	FFAR
FFAR4_HUMAN	FFAR
FGA_HUMAN	FIBC
FGB_HUMAN	FIBC
FGD1_HUMAN	ARHGEF
FGD1_HUMAN	PLEKH
FGD1_HUMAN	ZFYVE
FGD2_HUMAN	ARHGEF
FGD2_HUMAN	PLEKH
FGD2_HUMAN	ZFYVE
FGD3_HUMAN	ARHGEF
FGD3_HUMAN	PLEKH
FGD3_HUMAN	ZFYVE
FGD4_HUMAN	ARHGEF
FGD4_HUMAN	PLEKH
FGD4_HUMAN	ZFYVE
FGD5-AS1_HUMAN	LNCRNA
FGD5_HUMAN	ARHGEF
FGD5_HUMAN	PLEKH
FGD5_HUMAN	ZFYVE
FGD6_HUMAN	ARHGEF
FGD6_HUMAN	PLEKH
FGD6_HUMAN	ZFYVE
FGF12-AS1_HUMAN	LNCRNA
FGF12-AS2_HUMAN	LNCRNA
FGF12-AS3_HUMAN	LNCRNA
FGF13-AS1_HUMAN	LNCRNA
FGF14-AS1_HUMAN	LNCRNA
FGF14-AS2_HUMAN	LNCRNA
FGF14-IT1_HUMAN	LNCRNA
FGFR1_HUMAN	CD
FGFR1_HUMAN	ISET
FGFR2_HUMAN	CD
FGFR2_HUMAN	ISET
FGFR3_HUMAN	CD
FGFR3_HUMAN	ISET
FGFR4_HUMAN	CD
FGFR4_HUMAN	ISET
FGFRL1_HUMAN	ISET
FGG_HUMAN	FIBC
FGL1_HUMAN	FIBC
FGL2_HUMAN	FIBC
FGR_HUMAN	SH2D
FIBCD1_HUMAN	FIBC
FIGLA_HUMAN	bHLH
FIGNL1_HUMAN	AATP
FIGNL2_HUMAN	AATP
FIGN_HUMAN	AATP
FIZ1_HUMAN	ZNF
FKBP10_HUMAN	EFHAND
FKBP14_HUMAN	EFHAND
FKBP15_HUMAN	PPP1R
FKBP4_HUMAN	TTC
FKBP5_HUMAN	TTC
FKBP7_HUMAN	EFHAND
FKBP8_HUMAN	TTC
FKBP9_HUMAN	EFHAND
FKBPL_HUMAN	TTC
FLG-AS1_HUMAN	LNCRNA
FLG2_HUMAN	EFHAND
FLG_HUMAN	EFHAND
FLI1-AS1_HUMAN	LNCRNA
FLNB-AS1_HUMAN	LNCRNA
FLRT1_HUMAN	FN3
FLRT2_HUMAN	FN3
FLRT3_HUMAN	FN3
FLT1_HUMAN	IGD
FLT1_HUMAN	ISET
FLT3_HUMAN	CD
FLT3_HUMAN	IGD
FLT4_HUMAN	IGD
FLT4_HUMAN	ISET
FLVCR1-AS1_HUMAN	LNCRNA
FLVCR1_HUMAN	SLC
FLVCR2_HUMAN	SLC
FLYWCH1_HUMAN	FLYWCH
FMOD_HUMAN	SLRR
FMR1-AS1_HUMAN	LNCRNA
FMR1-IT1_HUMAN	LNCRNA
FN1_HUMAN	FN3
FNDC1-IT1_HUMAN	LNCRNA
FNDC1_HUMAN	FN3
FNDC3A_HUMAN	FN3
FNDC3B_HUMAN	FN3
FNDC4_HUMAN	FN3
FNDC5_HUMAN	FN3
FNDC7_HUMAN	FN3
FNDC8_HUMAN	FN3
FNDC9_HUMAN	FN3
FNTA_HUMAN	PTAR
FOSB_HUMAN	bZIP
FOSL1_HUMAN	bZIP
FOSL2_HUMAN	bZIP
FOS_HUMAN	bZIP
FOXA1_HUMAN	FOX
FOXA2_HUMAN	FOX
FOXA3_HUMAN	FOX
FOXB1_HUMAN	FOX
FOXB2_HUMAN	FOX
FOXC1_HUMAN	FOX
FOXC2_HUMAN	FOX
FOXD1_HUMAN	FOX
FOXD2-AS1_HUMAN	LNCRNA
FOXD2_HUMAN	FOX
FOXD3_HUMAN	FOX
FOXD4_HUMAN	FOX
FOXE1_HUMAN	FOX
FOXE3_HUMAN	FOX
FOXF1_HUMAN	FOX
FOXF2_HUMAN	FOX
FOXG1_HUMAN	FOX
FOXH1_HUMAN	FOX
FOXI1_HUMAN	FOX
FOXI2_HUMAN	FOX
FOXJ1_HUMAN	FOX
FOXJ2_HUMAN	FOX
FOXJ3_HUMAN	FOX
FOXK1_HUMAN	FOX
FOXK2_HUMAN	FOX
FOXL1_HUMAN	FOX
FOXL2_HUMAN	FOX
FOXM1_HUMAN	FOX
FOXN1_HUMAN	FOX
FOXN2_HUMAN	FOX
FOXN3-AS1_HUMAN	LNCRNA
FOXN3-AS2_HUMAN	LNCRNA
FOXN3_HUMAN	FOX
FOXN4_HUMAN	FOX
FOXO1_HUMAN	FOX
FOXO3_HUMAN	FOX
FOXO4_HUMAN	FOX
FOXO6_HUMAN	FOX
FOXP1-AS1_HUMAN	LNCRNA
FOXP1-IT1_HUMAN	LNCRNA
FOXP1_HUMAN	FOX
FOXP2_HUMAN	FOX
FOXP3_HUMAN	FOX
FOXP4_HUMAN	FOX
FOXQ1_HUMAN	FOX
FOXR1_HUMAN	FOX
FOXR2_HUMAN	FOX
FOXS1_HUMAN	FOX
FPGT-TNNI3K_HUMAN	ANKRD
FPR1_HUMAN	FPR
FPR2_HUMAN	FPR
FPR2_HUMAN	LTNR
FPR3_HUMAN	FPR
FREM2-AS1_HUMAN	LNCRNA
FRK_HUMAN	SH2D
FRMD6-AS1_HUMAN	LNCRNA
FRMD6-AS2_HUMAN	LNCRNA
FRMPD3-AS1_HUMAN	LNCRNA
FRMPD4-AS1_HUMAN	LNCRNA
FRY-AS1_HUMAN	LNCRNA
FRZB_HUMAN	SFRP
FSD1L_HUMAN	FN3
FSD1_HUMAN	FN3
FSD2_HUMAN	FN3
FSHB_HUMAN	ENDOLIG
FSHR_HUMAN	GTSHR
FSTL1_HUMAN	EFHAND
FSTL4_HUMAN	EFHAND
FSTL4_HUMAN	IGD
FSTL4_HUMAN	ISET
FSTL5_HUMAN	EFHAND
FSTL5_HUMAN	ISET
FTCD-AS1_HUMAN	LNCRNA
FTO-IT1_HUMAN	LNCRNA
FTSJD2_HUMAN	GPATCH
FTX_HUMAN	LNCRNA
FUS_HUMAN	RBM
FUT10_HUMAN	FUT
FUT11_HUMAN	FUT
FUT1_HUMAN	FUT
FUT1_HUMAN	bloodgroup
FUT2_HUMAN	FUT
FUT3_HUMAN	CD
FUT3_HUMAN	FUT
FUT3_HUMAN	bloodgroup
FUT4_HUMAN	CD
FUT4_HUMAN	FUT
FUT5_HUMAN	FUT
FUT6_HUMAN	FUT
FUT7_HUMAN	FUT
FUT8-AS1_HUMAN	LNCRNA
FUT8_HUMAN	FUT
FUT9_HUMAN	FUT
FYCO1_HUMAN	ZFYVE
FYN_HUMAN	SH2D
FZD10-AS1_HUMAN	LNCRNA
FZD10_HUMAN	CD
FZD10_HUMAN	FZD
FZD1_HUMAN	FZD
FZD2_HUMAN	FZD
FZD3_HUMAN	FZD
FZD4_HUMAN	CD
FZD4_HUMAN	FZD
FZD5_HUMAN	FZD
FZD6_HUMAN	FZD
FZD7_HUMAN	FZD
FZD8_HUMAN	FZD
FZD9_HUMAN	CD
FZD9_HUMAN	FZD
FZR1_HUMAN	WDR
G2E3_HUMAN	PHF
G3BP1_HUMAN	RBM
G3BP2_HUMAN	RBM
GAB1_HUMAN	PLEKH
GAB2_HUMAN	PLEKH
GAB3_HUMAN	PLEKH
GAB4_HUMAN	PLEKH
GABBR1_HUMAN	GABBR
GABBR1_HUMAN	GABR
GABBR2_HUMAN	GABBR
GABBR2_HUMAN	GABR
GABPB1-AS1_HUMAN	LNCRNA
GABPB1_HUMAN	ANKRD
GABPB2_HUMAN	ANKRD
GABRA1_HUMAN	GABR
GABRA1_HUMAN	GABRA
GABRA2_HUMAN	GABR
GABRA2_HUMAN	GABRA
GABRA3_HUMAN	GABR
GABRA3_HUMAN	GABRA
GABRA4_HUMAN	GABR
GABRA4_HUMAN	GABRA
GABRA5_HUMAN	GABR
GABRA5_HUMAN	GABRA
GABRA6_HUMAN	GABR
GABRA6_HUMAN	GABRA
GABRB1_HUMAN	GABR
GABRB1_HUMAN	GABRA
GABRB2_HUMAN	GABR
GABRB2_HUMAN	GABRA
GABRB3_HUMAN	GABR
GABRB3_HUMAN	GABRA
GABRD_HUMAN	GABR
GABRD_HUMAN	GABRA
GABRE_HUMAN	GABR
GABRE_HUMAN	GABRA
GABRG1_HUMAN	GABR
GABRG1_HUMAN	GABRA
GABRG2_HUMAN	GABR
GABRG2_HUMAN	GABRA
GABRG3_HUMAN	GABR
GABRG3_HUMAN	GABRA
GABRP_HUMAN	GABR
GABRP_HUMAN	GABRA
GABRQ_HUMAN	GABR
GABRQ_HUMAN	GABRA
GABRR1_HUMAN	GABR
GABRR1_HUMAN	GABRA
GABRR2_HUMAN	GABR
GABRR2_HUMAN	GABRA
GABRR3_HUMAN	GABR
GABRR3_HUMAN	GABRA
GACAT1_HUMAN	LNCRNA
GAK_HUMAN	DNAJ
GAL3ST1_HUMAN	SULTM
GAL3ST2_HUMAN	SULTM
GAL3ST3_HUMAN	SULTM
GAL3ST4_HUMAN	SULTM
GALE_HUMAN	SDRE
GALNS_HUMAN	ARS
GALNT10_HUMAN	GLT2
GALNT11_HUMAN	GLT2
GALNT12_HUMAN	GLT2
GALNT13_HUMAN	GLT2
GALNT14_HUMAN	GLT2
GALNT15_HUMAN	GLT2
GALNT16_HUMAN	GLT2
GALNT18_HUMAN	GLT2
GALNT1_HUMAN	GLT2
GALNT2_HUMAN	GLT2
GALNT3_HUMAN	GLT2
GALNT4_HUMAN	GLT2
GALNT5_HUMAN	GLT2
GALNT6_HUMAN	GLT2
GALNT7_HUMAN	GLT2
GALNT8_HUMAN	GLT2
GALNT9_HUMAN	GLT2
GALNTL5_HUMAN	GLT2
GALNTL6_HUMAN	GLT2
GALP_HUMAN	ENDOLIG
GALR1_HUMAN	GALR
GALR2_HUMAN	GALR
GALR3_HUMAN	GALR
GAL_HUMAN	ENDOLIG
GAN_HUMAN	BTBD
GAN_HUMAN	KLHL
GARS_HUMAN	aaRS2
GAS5-AS1_HUMAN	LNCRNA
GAS5_HUMAN	LNCRNA
GAS6-AS1_HUMAN	LNCRNA
GAS6-AS2_HUMAN	LNCRNA
GAST_HUMAN	ENDOLIG
GATA1_HUMAN	GATAD
GATA2_HUMAN	GATAD
GATA3-AS1_HUMAN	LNCRNA
GATA3_HUMAN	GATAD
GATA4_HUMAN	GATAD
GATA5_HUMAN	GATAD
GATA6-AS1_HUMAN	LNCRNA
GATA6_HUMAN	GATAD
GATAD1_HUMAN	GATAD
GATAD2A_HUMAN	GATAD
GATAD2B_HUMAN	GATAD
GATM-AS1_HUMAN	LNCRNA
GBGT1_HUMAN	GLT6
GBX1_HUMAN	HOXL
GBX2_HUMAN	HOXL
GCA_HUMAN	EFHAND
GCGR_HUMAN	GCGR
GCG_HUMAN	ENDOLIG
GCNT2_HUMAN	bloodgroup
GCSAML-AS1_HUMAN	LNCRNA
GDNF-AS1_HUMAN	LNCRNA
GEMIN5_HUMAN	WDR
GFAP_HUMAN	IFF3
GFI1B_HUMAN	ZNF
GFI1_HUMAN	ZNF
GFOD1-AS1_HUMAN	LNCRNA
GGT1_HUMAN	CD
GGT1_HUMAN	GGT
GGT2_HUMAN	GGT
GGT3P_HUMAN	GGT
GGT4P_HUMAN	GGT
GGT5_HUMAN	GGT
GGT6_HUMAN	GGT
GGT7_HUMAN	GGT
GGT8P_HUMAN	GGT
GGTLC1_HUMAN	GGT
GGTLC2_HUMAN	GGT
GGTLC3_HUMAN	GGT
GGTLC4P_HUMAN	GGT
GGTLC5P_HUMAN	GGT
GHRHR_HUMAN	GCGR
GHRLOS_HUMAN	LNCRNA
GHRL_HUMAN	ENDOLIG
GHR_HUMAN	FN3
GHSR_HUMAN	GHSR
GIGYF2_HUMAN	TNRC
GIMAP1_HUMAN	GIMAP
GIMAP2_HUMAN	GIMAP
GIMAP3P_HUMAN	GIMAP
GIMAP4_HUMAN	GIMAP
GIMAP5_HUMAN	GIMAP
GIMAP6_HUMAN	GIMAP
GIMAP7_HUMAN	GIMAP
GIMAP8_HUMAN	GIMAP
GIPR_HUMAN	GCGR
GIP_HUMAN	ENDOLIG
GIT1_HUMAN	ANKRD
GIT1_HUMAN	ArfGAP
GIT2_HUMAN	ANKRD
GIT2_HUMAN	ArfGAP
GJA10_HUMAN	GJ
GJA1_HUMAN	GJ
GJA3_HUMAN	GJ
GJA4_HUMAN	GJ
GJA5_HUMAN	GJ
GJA6P_HUMAN	GJ
GJA8_HUMAN	GJ
GJA9_HUMAN	GJ
GJB1_HUMAN	GJ
GJB2_HUMAN	GJ
GJB3_HUMAN	GJ
GJB4_HUMAN	GJ
GJB5_HUMAN	GJ
GJB6_HUMAN	GJ
GJB7_HUMAN	GJ
GJC1_HUMAN	GJ
GJC2_HUMAN	GJ
GJC3_HUMAN	GJ
GJD2_HUMAN	GJ
GJD3_HUMAN	GJ
GJD4_HUMAN	GJ
GJE1_HUMAN	GJ
GK-AS1_HUMAN	LNCRNA
GK-IT1_HUMAN	LNCRNA
GK2_HUMAN	GK
GK3P_HUMAN	GK
GK4P_HUMAN	GK
GK5_HUMAN	GK
GK6P_HUMAN	GK
GKN1_HUMAN	BRICD
GKN2_HUMAN	BRICD
GK_HUMAN	GK
GLI1_HUMAN	ZNF
GLI2_HUMAN	ZNF
GLI3_HUMAN	ZNF
GLI4_HUMAN	ZNF
GLIS1_HUMAN	ZNF
GLIS2_HUMAN	ZNF
GLIS3-AS1_HUMAN	LNCRNA
GLIS3_HUMAN	ZNF
GLP1R_HUMAN	GCGR
GLP2R_HUMAN	GCGR
GLRA1_HUMAN	GLRA
GLRA2_HUMAN	GLRA
GLRA3_HUMAN	GLRA
GLRA4_HUMAN	GLRA
GLS2_HUMAN	ANKRD
GLS_HUMAN	ANKRD
GLT1D1_HUMAN	GLT1
GLT6D1_HUMAN	GLT6
GLT8D1_HUMAN	GLT8
GLT8D2_HUMAN	GLT8
GLYCTK-AS1_HUMAN	LNCRNA
GMCL1_HUMAN	BTBD
GMDS_HUMAN	SDRE
GMIP_HUMAN	ARHGAP
GNAS-AS1_HUMAN	LNCRNA
GNB1L_HUMAN	WDR
GNB1_HUMAN	WDR
GNB2L1_HUMAN	WDR
GNB2_HUMAN	WDR
GNB3_HUMAN	WDR
GNB4_HUMAN	WDR
GNB5_HUMAN	WDR
GNG12-AS1_HUMAN	LNCRNA
GNPTAB_HUMAN	EFHAND
GNRH1_HUMAN	ENDOLIG
GNRH2_HUMAN	ENDOLIG
GNRHR2_HUMAN	GNRHR
GNRHR_HUMAN	GNRHR
GP1BA_HUMAN	CD
GP1BB_HUMAN	CD
GP5_HUMAN	CD
GP6_HUMAN	IGD
GP9_HUMAN	CD
GPA33_HUMAN	IGD
GPA33_HUMAN	VSET
GPANK1_HUMAN	ANKRD
GPANK1_HUMAN	GPATCH
GPATCH11_HUMAN	GPATCH
GPATCH1_HUMAN	GPATCH
GPATCH2_HUMAN	GPATCH
GPATCH2_HUMAN	PPP1R
GPATCH3_HUMAN	GPATCH
GPATCH4_HUMAN	GPATCH
GPATCH8_HUMAN	GPATCH
GPC1_HUMAN	GPC
GPC2_HUMAN	GPC
GPC3_HUMAN	GPC
GPC4_HUMAN	GPC
GPC5-AS1_HUMAN	LNCRNA
GPC5-AS2_HUMAN	LNCRNA
GPC5-IT1_HUMAN	LNCRNA
GPC5_HUMAN	GPC
GPC6-AS1_HUMAN	LNCRNA
GPC6-AS2_HUMAN	LNCRNA
GPC6_HUMAN	GPC
GPD2_HUMAN	EFHAND
GPKOW_HUMAN	GPATCH
GPN1_HUMAN	GPN
GPN2_HUMAN	GPN
GPN3_HUMAN	GPN
GPR1-AS1_HUMAN	LNCRNA
GPR101_HUMAN	GPCRAO
GPR107_HUMAN	O7TM
GPR108_HUMAN	O7TM
GPR110_HUMAN	GPCRBO
GPR111_HUMAN	GPCRBO
GPR112_HUMAN	GPCRBO
GPR113_HUMAN	GPCRBO
GPR114_HUMAN	GPCRBO
GPR115_HUMAN	GPCRBO
GPR116_HUMAN	GPCRBO
GPR116_HUMAN	IGD
GPR116_HUMAN	ISET
GPR119_HUMAN	GPCRAO
GPR123_HUMAN	GPCRBO
GPR124_HUMAN	GPCRBO
GPR124_HUMAN	IGD
GPR125_HUMAN	GPCRBO
GPR125_HUMAN	ISET
GPR126_HUMAN	GPCRBO
GPR128_HUMAN	GPCRBO
GPR12_HUMAN	GPCRAO
GPR132_HUMAN	GPCRAO
GPR133_HUMAN	GPCRBO
GPR135_HUMAN	GPCRAO
GPR137_HUMAN	O7TM
GPR139_HUMAN	GPCRAO
GPR141_HUMAN	GPCRAO
GPR142_HUMAN	GPCRAO
GPR143_HUMAN	O7TM
GPR144_HUMAN	GPCRBO
GPR146_HUMAN	GPCRAO
GPR148_HUMAN	GPCRAO
GPR149_HUMAN	GPCRAO
GPR150_HUMAN	GPCRAO
GPR151_HUMAN	GPCRAO
GPR152_HUMAN	GPCRAO
GPR153_HUMAN	GPCRAO
GPR156_HUMAN	GPCRCO
GPR157_HUMAN	GPCRBO
GPR158-AS1_HUMAN	LNCRNA
GPR158_HUMAN	GPCRCO
GPR15_HUMAN	GPCRAO
GPR160_HUMAN	GPCRAO
GPR161_HUMAN	GPCRAO
GPR162_HUMAN	GPCRAO
GPR171_HUMAN	GPCRAO
GPR173_HUMAN	GPCRAO
GPR174_HUMAN	GPCRAO
GPR176_HUMAN	GPCRAO
GPR179_HUMAN	GPCRCO
GPR17_HUMAN	GPCRAO
GPR182_HUMAN	GPCRAO
GPR183_HUMAN	GPCRAO
GPR18_HUMAN	GPCRAO
GPR19_HUMAN	GPCRAO
GPR1_HUMAN	GPCRAO
GPR20_HUMAN	GPCRAO
GPR21_HUMAN	GPCRAO
GPR22_HUMAN	GPCRAO
GPR25_HUMAN	GPCRAO
GPR26_HUMAN	GPCRAO
GPR27_HUMAN	GPCRAO
GPR31_HUMAN	GPCRAO
GPR32_HUMAN	RVNR
GPR33_HUMAN	GPCRAO
GPR34_HUMAN	GPCRAO
GPR35_HUMAN	GPCRAO
GPR37L1_HUMAN	GPCRAO
GPR37_HUMAN	GPCRAO
GPR39_HUMAN	GPCRAO
GPR3_HUMAN	GPCRAO
GPR42_HUMAN	FFAR
GPR45_HUMAN	GPCRAO
GPR4_HUMAN	GPCRAO
GPR50-AS1_HUMAN	LNCRNA
GPR50_HUMAN	GPCRAO
GPR52_HUMAN	GPCRAO
GPR55_HUMAN	GPCRAO
GPR56_HUMAN	GPCRBO
GPR61_HUMAN	GPCRAO
GPR62_HUMAN	GPCRAO
GPR63_HUMAN	GPCRAO
GPR64_HUMAN	GPCRBO
GPR65_HUMAN	GPCRAO
GPR68_HUMAN	GPCRAO
GPR6_HUMAN	GPCRAO
GPR75_HUMAN	GPCRAO
GPR78_HUMAN	GPCRAO
GPR79_HUMAN	GPCRAO
GPR82_HUMAN	GPCRAO
GPR83_HUMAN	GPCRAO
GPR84_HUMAN	FFAR
GPR85_HUMAN	GPCRAO
GPR87_HUMAN	GPCRAO
GPR88_HUMAN	GPCRAO
GPR97_HUMAN	GPCRBO
GPR98_HUMAN	GPCRBO
GPRASP1_HUMAN	ARMC
GPRASP2_HUMAN	ARMC
GPRC5A_HUMAN	GPCRCO
GPRC5B_HUMAN	GPCRCO
GPRC5C_HUMAN	GPCRCO
GPRC5D_HUMAN	GPCRCO
GPRC6A_HUMAN	CASR
GPSM1_HUMAN	TTC
GPSM2_HUMAN	TTC
GRAP2_HUMAN	SH2D
GRAPL_HUMAN	SH2D
GRAP_HUMAN	SH2D
GRB10_HUMAN	PLEKH
GRB10_HUMAN	SH2D
GRB14_HUMAN	PLEKH
GRB14_HUMAN	SH2D
GRB2_HUMAN	SH2D
GRB7_HUMAN	PLEKH
GRB7_HUMAN	SH2D
GRIA1_HUMAN	GR
GRIA1_HUMAN	GRI
GRIA2_HUMAN	GR
GRIA2_HUMAN	GRI
GRIA3_HUMAN	GR
GRIA3_HUMAN	GRI
GRIA4_HUMAN	GR
GRIA4_HUMAN	GRI
GRID1-AS1_HUMAN	LNCRNA
GRID1_HUMAN	GR
GRID1_HUMAN	GRI
GRID2_HUMAN	GR
GRID2_HUMAN	GRI
GRIK1-AS1_HUMAN	LNCRNA
GRIK1-AS2_HUMAN	LNCRNA
GRIK1_HUMAN	GR
GRIK1_HUMAN	GRI
GRIK2_HUMAN	GR
GRIK2_HUMAN	GRI
GRIK3_HUMAN	GR
GRIK3_HUMAN	GRI
GRIK4_HUMAN	GR
GRIK4_HUMAN	GRI
GRIK5_HUMAN	GR
GRIK5_HUMAN	GRI
GRIN1_HUMAN	GR
GRIN1_HUMAN	GRI
GRIN2A_HUMAN	GR
GRIN2A_HUMAN	GRI
GRIN2B_HUMAN	GR
GRIN2B_HUMAN	GRI
GRIN2C_HUMAN	GR
GRIN2C_HUMAN	GRI
GRIN2D_HUMAN	GR
GRIN2D_HUMAN	GRI
GRIN3A_HUMAN	GR
GRIN3A_HUMAN	GRI
GRIN3B_HUMAN	GR
GRIN3B_HUMAN	GRI
GRM1_HUMAN	GR
GRM1_HUMAN	GRM
GRM2_HUMAN	GR
GRM2_HUMAN	GRM
GRM3_HUMAN	GR
GRM3_HUMAN	GRM
GRM4_HUMAN	GR
GRM4_HUMAN	GRM
GRM5-AS1_HUMAN	LNCRNA
GRM5_HUMAN	GR
GRM5_HUMAN	GRM
GRM6_HUMAN	GR
GRM6_HUMAN	GRM
GRM7-AS1_HUMAN	LNCRNA
GRM7-AS2_HUMAN	LNCRNA
GRM7-AS3_HUMAN	LNCRNA
GRM7_HUMAN	GR
GRM7_HUMAN	GRM
GRM8_HUMAN	GR
GRM8_HUMAN	GRM
GRPR_HUMAN	BRS
GRP_HUMAN	ENDOLIG
GRSF1_HUMAN	RBM
GRTP1-AS1_HUMAN	LNCRNA
GRWD1_HUMAN	WDR
GSC2_HUMAN	PRD
GSC_HUMAN	PRD
GSN-AS1_HUMAN	LNCRNA
GSTA1_HUMAN	SGST
GSTA2_HUMAN	SGST
GSTA3_HUMAN	SGST
GSTA4_HUMAN	SGST
GSTA5_HUMAN	SGST
GSTA6P_HUMAN	SGST
GSTA7P_HUMAN	SGST
GSTK1_HUMAN	GSTK
GSTM1_HUMAN	SGST
GSTM2_HUMAN	SGST
GSTM3_HUMAN	SGST
GSTM4_HUMAN	SGST
GSTM5_HUMAN	SGST
GSTO1_HUMAN	SGST
GSTO2_HUMAN	SGST
GSTO3P_HUMAN	SGST
GSTP1_HUMAN	SGST
GSTT1_HUMAN	SGST
GSTT2B_HUMAN	SGST
GSTT2_HUMAN	SGST
GSTZ1_HUMAN	SGST
GSX1_HUMAN	HOXL
GSX2_HUMAN	HOXL
GTDC1_HUMAN	GLT1
GTF2A1_HUMAN	GTF
GTF2A2_HUMAN	GTF
GTF2B_HUMAN	GTF
GTF2E1_HUMAN	GTF
GTF2E2_HUMAN	GTF
GTF2F1_HUMAN	GTF
GTF2F2P1_HUMAN	GTF
GTF2F2_HUMAN	GTF
GTF2H1_HUMAN	GTF
GTF2H1_HUMAN	TFIIH
GTF2H2B_HUMAN	GTF
GTF2H2C_HUMAN	GTF
GTF2H2_HUMAN	GTF
GTF2H2_HUMAN	TFIIH
GTF2H3_HUMAN	GTF
GTF2H3_HUMAN	TFIIH
GTF2H4_HUMAN	GTF
GTF2H4_HUMAN	TFIIH
GTF2H5_HUMAN	GTF
GTF2H5_HUMAN	TFIIH
GTF2IP1_HUMAN	GTF
GTF2IP2_HUMAN	GTF
GTF2I_HUMAN	GTF
GTF3A_HUMAN	GTF
GTF3A_HUMAN	ZNF
GTF3C1_HUMAN	GTF
GTF3C2_HUMAN	GTF
GTF3C2_HUMAN	WDR
GTF3C3_HUMAN	GTF
GTF3C3_HUMAN	TTC
GTF3C4_HUMAN	GTF
